year,month,day,hour,wspd,forecast
2009,12,21,12,4.849999905,5.034813799
2009,12,21,13,5.800000191,5.554067593
2009,12,21,14,6.800000191,5.490047969
2009,12,21,15,8.5,5.961150245
2009,12,21,16,8.767000198,6.659936236
2009,12,21,17,10.39999962,7.89099967
2009,12,21,18,8.616999626,8.05276915
2009,12,21,19,8.717000008,9.549753994
2009,12,21,20,9.649999619,8.042711787
2009,12,21,21,9.166999817,8.048281567
2009,12,21,22,7.617000103,9.059075385
2009,12,21,23,8.282999992,8.46924651
2009,12,22,0,9.116999626,7.306489577
2009,12,22,1,9,7.60661281
2009,12,22,2,7.282999992,8.463161484
2009,12,22,3,7.166999817,8.180805888
2009,12,22,4,8.916999817,7.043870979
2009,12,22,5,9.633000374,7.023804223
2009,12,22,6,8.833000183,8.171129835
2009,12,22,7,6.5,9.059075385
2009,12,22,8,5.566999912,8.145948189
2009,12,22,9,4.617000103,6.454189379
2009,12,22,10,4.300000191,5.90103954
2009,12,22,11,3.217000008,5.363737968
2009,12,22,12,3.400000095,4.874079917
2009,12,22,13,2.183000088,4.047013195
2009,12,22,14,0.382999986,4.25218957
2009,12,22,15,1.23300004,3.618578385
2009,12,22,16,1.282999992,3.458667845
2009,12,22,17,2.467000008,3.493196709
2009,12,22,18,2.349999905,3.496738688
2009,12,22,19,6.833000183,4.021945857
2009,12,22,20,12.13300037,4.001395545
2009,12,22,21,14.10000038,6.654603438
2009,12,22,22,14.28299999,11.23148141
2009,12,22,23,15.28299999,12.5486442
2009,12,23,0,13.58300018,12.77841243
2009,12,23,1,11.71700001,14.44407513
2009,12,23,2,14.7670002,12.8536635
2009,12,23,3,12.88300037,11.18656378
2009,12,23,4,13.18299961,12.99222404
2009,12,23,5,13.2670002,11.96678367
2009,12,23,6,13.81700039,12.72872761
2009,12,23,7,11.69999981,12.7541292
2009,12,23,8,13.28299999,12.79040849
2009,12,23,9,12.13300037,11.12227334
2009,12,23,10,11.44999981,12.61854111
2009,12,23,11,11.53299999,11.42417482
2009,12,23,12,10.13300037,10.75526547
2009,12,23,13,9.333000183,10.68125135
2009,12,23,14,8.833000183,9.297422662
2009,12,23,15,7.416999817,8.53467527
2009,12,23,16,8.932999611,8.145948189
2009,12,23,17,9.699999809,7.079390246
2009,12,23,18,7.982999802,8.172135437
2009,12,23,19,7.849999905,9.084934353
2009,12,23,20,8.449999809,7.429412958
2009,12,23,21,9.532999992,7.369315859
2009,12,23,22,9.300000191,7.730784114
2009,12,23,23,9.083000183,9.051974451
2009,12,24,0,10.5170002,8.507612885
2009,12,24,1,11.0170002,8.214077921
2009,12,24,2,11.35000038,9.864858431
2009,12,24,3,10.56700039,9.951808196
2009,12,24,4,8.232999802,10.64071731
2009,12,24,5,7.367000103,9.875604419
2009,12,24,6,7.849999905,7.562624428
2009,12,24,7,4.367000103,7.065554438
2009,12,24,8,5.949999809,7.369315859
2009,12,24,9,6.433000088,4.896644202
2009,12,24,10,6.300000191,6.184387286
2009,12,24,11,6.050000191,6.407163541
2009,12,24,12,6.699999809,6.356540463
2009,12,24,13,7.382999897,6.214905864
2009,12,24,14,6.583000183,6.629377867
2009,12,24,15,6.683000088,7.064415653
2009,12,24,16,6.316999912,6.594891014
2009,12,24,17,5.433000088,6.599653847
2009,12,24,18,5.017000198,6.357760813
2009,12,24,19,3.167000055,5.678041229
2009,12,24,20,2.48300004,5.562157757
2009,12,24,21,3.200000048,4.048508481
2009,12,24,22,4.782999992,4.022468971
2009,12,24,23,4.933000088,4.043555877
2009,12,25,0,4.599999905,5.395726749
2009,12,25,1,6.867000103,5.549745162
2009,12,25,2,7,5.353247302
2009,12,25,3,7.550000191,6.662691877
2009,12,25,4,4.699999809,6.728561312
2009,12,25,5,5.300000191,7.305436093
2009,12,25,6,4.583000183,5.39513639
2009,12,25,7,5.382999897,5.623375653
2009,12,25,8,5.900000095,5.195842367
2009,12,25,9,7.066999912,5.628266738
2009,12,25,10,5.967000008,6.005441624
2009,12,25,11,6.349999905,6.865673789
2009,12,25,12,6.300000191,6.185699203
2009,12,25,13,7.849999905,6.37253689
2009,12,25,14,7.467000008,6.356540463
2009,12,25,15,5.367000103,7.36788202
2009,12,25,16,3.933000088,7.284562992
2009,12,25,17,3.200000048,5.632689189
2009,12,25,18,3.882999897,4.60130475
2009,12,25,19,4.416999817,4.047933575
2009,12,25,20,4.232999802,4.595345759
2009,12,25,21,3.599999905,4.952991036
2009,12,25,22,3,4.836417513
2009,12,25,23,3.150000095,4.265254689
2009,12,26,0,2.98300004,4.032960525
2009,12,26,1,3.632999897,4.043555877
2009,12,26,2,3.23300004,4.031872552
2009,12,26,3,2.5,4.264438749
2009,12,26,4,3.299999952,4.044426155
2009,12,26,5,7.050000191,4.02083987
2009,12,26,6,11.71700001,4.083019704
2009,12,26,7,13.69999981,6.779156959
2009,12,26,8,15.16699982,10.82689403
2009,12,26,9,14.31700039,12.51246277
2009,12,26,10,14.88300037,14.09573581
2009,12,26,11,16.14999962,12.88712399
2009,12,26,12,14.63300037,13.4446675
2009,12,26,13,17.5,15.72978304
2009,12,26,14,14.86699963,12.92465547
2009,12,26,15,11.58300018,16.08777536
2009,12,26,16,10.75,13.42647057
2009,12,26,17,10.56700039,11.06271408
2009,12,26,18,8.883000374,10.06652148
2009,12,26,19,11.91699982,9.871598284
2009,12,26,20,10.03299999,8.171674775
2009,12,26,21,10.81700039,11.07573465
2009,12,26,22,10.61699963,9.247996715
2009,12,26,23,11.4829998,9.933530086
2009,12,27,0,9.333000183,9.896060203
2009,12,27,1,9.833000183,10.64702817
2009,12,27,2,9.782999992,8.538681405
2009,12,27,3,10.08300018,9.106472119
2009,12,27,4,8.017000198,9.097807943
2009,12,27,5,7.199999809,9.259683744
2009,12,27,6,8.449999809,7.479550099
2009,12,27,7,7.566999912,7.025560866
2009,12,27,8,5.882999897,7.730784114
2009,12,27,9,6.050000191,7.306238251
2009,12,27,10,6.349999905,6.006467871
2009,12,27,11,7.532999992,6.216089232
2009,12,27,12,7.282999992,6.37110305
2009,12,27,13,7.5,7.295908447
2009,12,27,14,8.800000191,7.041597145
2009,12,27,15,7.949999809,7.297342286
2009,12,27,16,6.800000191,8.123549809
2009,12,27,17,6.132999897,7.423690126
2009,12,27,18,5.732999802,6.663519368
2009,12,27,19,6.017000198,6.228010142
2009,12,27,20,5.800000191,5.963292191
2009,12,27,21,5.267000198,6.210483001
2009,12,27,22,6.599999905,5.963780221
2009,12,27,23,4.782999992,5.624338897
2009,12,28,0,5.032999992,6.591499812
2009,12,28,1,6.083000183,5.402617312
2009,12,28,2,7.232999802,5.563462331
2009,12,28,3,7.5,6.21716803
2009,12,28,4,8.616999626,7.023535499
2009,12,28,5,6.150000095,7.295908447
2009,12,28,6,6.316999912,8.041871793
2009,12,28,7,6.683000088,6.228850136
2009,12,28,8,5.867000103,6.357974303
2009,12,28,9,5.583000183,6.598220007
2009,12,28,10,4.916999817,5.99725242
2009,12,28,11,5.683000088,5.901063305
2009,12,28,12,7.699999809,5.55466985
2009,12,28,13,7.816999912,5.938167069
2009,12,28,14,6.400000095,7.339179733
2009,12,28,15,8,7.361716793
2009,12,28,16,7.916999817,6.406801753
2009,12,28,17,6.532999992,7.470420228
2009,12,28,18,2.967000008,7.414678229
2009,12,28,19,5.933000088,6.589537652
2009,12,28,20,7.183000088,4.039253981
2009,12,28,21,4.300000191,6.180346924
2009,12,28,22,4.699999809,7.019133118
2009,12,28,23,4.916999817,4.876835635
2009,12,29,0,3.5,5.392390633
2009,12,29,1,2.01699996,5.550123473
2009,12,29,2,3.400000095,4.264879817
2009,12,29,3,3.566999912,3.54046691
2009,12,29,4,4.282999992,4.250587047
2009,12,29,5,4.032999992,4.262667649
2009,12,29,6,6.199999809,4.865317435
2009,12,29,7,4.767000198,4.719390231
2009,12,29,8,7.349999905,6.243349452
2009,12,29,9,10.10000038,5.400757661
2009,12,29,10,6.050000191,7.062018569
2009,12,29,11,5.482999802,9.260349029
2009,12,29,12,7.583000183,6.216929226
2009,12,29,13,8.567000389,5.79915547
2009,12,29,14,10.66699982,7.302044891
2009,12,29,15,12.08300018,8.035768851
2009,12,29,16,13.03299999,9.910391191
2009,12,29,17,13.38300037,11.13512241
2009,12,29,18,12.93299961,11.950975
2009,12,29,19,12.56700039,12.61726095
2009,12,29,20,12.94999981,12.0602271
2009,12,29,21,12.39999962,11.6602434
2009,12,29,22,11.63300037,11.96189489
2009,12,29,23,12.61699963,11.52227876
2009,12,30,0,12.34000015,10.86685451
2009,12,30,1,12.46700001,11.69554897
2009,12,30,2,12.19999981,11.37361256
2009,12,30,3,11.68299961,11.45462002
2009,12,30,4,13.2670002,11.39222791
2009,12,30,5,15.94999981,10.91311311
2009,12,30,6,15.68299961,12.51264992
2009,12,30,7,15.55000019,14.75853126
2009,12,30,8,16.7670002,14.66589407
2009,12,30,9,16.21699905,14.57954419
2009,12,30,10,18.85000038,15.95832015
2009,12,30,11,20.81699944,15.81105001
2009,12,30,12,20.95000076,17.47131842
2009,12,30,13,21.2329998,18.33227411
2009,12,30,14,21.5,18.33854551
2009,12,30,15,20.56699944,18.33285641
2009,12,30,16,20.78300095,18.33285641
2009,12,30,17,21.20000076,18.32472748
2009,12,30,18,18.14999962,18.32875209
2009,12,30,19,18.91699982,18.33285641
2009,12,30,20,17.53300095,17.33725126
2009,12,30,21,19.25,17.49134374
2009,12,30,22,19.45000076,16.13395866
2009,12,30,23,17.20000076,17.60306565
2009,12,31,0,16.56699944,17.88126706
2009,12,31,1,16.79999924,16.0501632
2009,12,31,2,15.71700001,15.90068692
2009,12,31,3,14.4829998,15.97213948
2009,12,31,4,13.5,14.84536346
2009,12,31,5,13,12.94865487
2009,12,31,6,14.72500038,12.87031753
2009,12,31,7,14.80000019,12.18215938
2009,12,31,8,13.21700001,13.05064031
2009,12,31,9,13.63300037,13.17167636
2009,12,31,10,11.36699963,12.82410849
2009,12,31,11,11.5,12.83503893
2009,12,31,12,10.7670002,10.92838088
2009,12,31,13,13.5170002,10.76013916
2009,12,31,14,13.41699982,9.921811863
2009,12,31,15,15.5,12.49706804
2009,12,31,16,16.68300056,12.66575305
2009,12,31,17,15.78299999,14.47831641
2009,12,31,18,14.85000038,15.81639538
2009,12,31,19,14.19999981,14.84864789
2009,12,31,20,14.44999981,13.39661206
2009,12,31,21,11.46700001,12.93587506
2009,12,31,22,5.982999802,12.90061459
